Seconds,Bytes
1.006207405999703,1024
1.0062454179997076,1024
1.006286202999945,1024
1.006328427999506,1024
1.0063803719995121,1024
1.006419072999961,1024
1.0064602969996486,1024
1.0065021099999285,1024
1.0065537509999558,1024
1.0065922519997912,1024
1.006632978000198,1024
1.0066754150002453,1024
1.0067281139999977,1024
1.0067660349996004,1024
1.0068070400002398,1024
1.0068494289998853,1024
1.0069121979995543,1024
1.0069410030000654,1024
1.0069876679999652,1024
1.0070301069999914,1024
1.0070792239994262,1024
1.0071154679999381,1024
1.0071559269999852,1024
1.0071994170002654,1024
1.0072515860001658,1024
1.0072895960001915,1024
1.0073303049994138,1024
1.0073731980000957,1024
1.0074251739997635,1024
1.0074636789995566,1024
1.0075045699995826,1024
1.0075471740001376,1024
1.0076006560002497,1024
1.007639253999514,1024
1.0076806649994978,1024
1.0077230619999682,1024
1.0077751779999744,1024
1.0078132919998097,1024
1.0078558229997725,1024
1.007904408000286,1024
1.007956710000144,1024
1.0079948239999794,1024
1.0080359300000055,1024
1.0080782859995452,1024
1.0081304409995937,1024
1.0081693729998733,1024
1.0082103779996032,1024
1.0082525159996294,1024
1.0083049329996356,1024
1.008343167000021,1024
1.008383765999497,1024
1.0084260459998404,1024
1.0084773190001215,1024
1.0085153489999357,1024
1.0085562699996444,1024
1.008598233000157,1024
1.008658115999424,1024
1.0086963439998726,1024
1.0087369789998775,1024
1.0087786989997767,1024
1.0088325819997408,1024
1.0088715789997877,1024
1.0089121689998137,1024
1.0089543719996072,1024
1.009007585999825,1024
1.0090460900000835,1024
1.0090862320002998,1024
1.0091285019998395,1024
1.0091804439998668,1024
1.0092184559998714,1024
1.009259442000257,1024
1.009301435999987,1024
1.0093539489998875,1024
1.0093965089999983,1024
1.009440013999665,1024
1.0094881779996285,1024
1.0095605320002505,1024
1.0096865400000752,1024
1.0097122449997187,1024
1.0098470689999886,1024
1.0100104590001138,1024
1.0100208089997977,1024
1.010121149999577,1024
1.0102155859995037,1024
1.010360796999521,1024
1.010389727999609,1024
1.0105293560000064,1024
1.010666449999917,1024
1.010850820000087,1024
1.0108789830001115,1024
1.0109927450002942,1024
1.011123843999485,1024
1.0112306680002803,1024
1.0113040300002467,1024
1.0113499019998926,1024
1.0114263529994787,1024
1.011503953999636,1024
1.0115386059997036,1024
1.0115813100001105,1024
1.0116257589997986,1024
1.0116827109995938,1024
1.0117231369995352,1024
1.0117660999994769,1024
1.011810723999588,1024
1.0118669679995946,1024
1.0119074590002128,1024
1.0119509879996258,1024
1.0120019679998222,1024
1.012073140999746,1024
1.0121128800001316,1024
1.0121561099995233,1024
1.0121988099999726,1024
1.0122535700002118,1024
1.0122927160000472,1024
1.01233486899946,1024
1.0123779109999305,1024
1.012467370000195,1024
1.0124985129996276,1024
1.0125598509994234,1024
1.0126021400001264,1024
1.0126577589999215,1024
1.0126958359996934,1024
1.0127372239994656,1024
1.0127800889995342,1024
1.0128388189996258,1024
1.0128787639996517,1024
1.0129215079996357,1024
1.013002902000153,1024
1.0131281280000621,1024
1.0131770099997084,1024
1.0132739680002487,1024
1.013351454000258,1024
1.0134557100000166,1024
1.013510640000277,1024
1.0135712969995438,1024
1.0136165859994435,1024
1.0137407109996275,1024
1.013795840000057,1024
1.0138441339995552,1024
1.0138870760001737,1024
1.0139390120002645,1024
1.0139817199997196,1024
1.0140249420001055,1024
1.0140692189997935,1024
1.0141595619998043,1024
1.0141965319999144,1024
1.0142781320000722,1024
1.0143163049997383,1024
1.014375994999682,1024
1.0144117359996017,1024
1.0144541909994587,1024
1.0144983339996543,1024
1.014574896999875,1024
1.0145951599997716,1024
1.0147010099999534,1024
1.0147274419996393,1024
1.0148276210002223,1024
1.0148596649996762,1024
1.0149778670001979,1024
1.0150694019994262,1024
1.01515991999986,1024
1.0151807829997779,1024
1.0152201230002902,1024
1.0152623519998087,1024
1.0153207060002387,1024
1.015356963999693,1024
1.015397928999846,1024
1.0154406390001895,1024
1.0154968030001328,1024
1.0155341780000526,1024
1.0155753930002902,1024
1.0156190050001896,1024
1.01567542399971,1024
1.0157127880002008,1024
1.0157552350001424,1024
1.0158029659996828,1024
1.0158593969999856,1024
1.0158961380002438,1024
1.0159375579996777,1024
1.0159805599996616,1024
1.0160362899996471,1024
1.0160727319998841,1024
1.0161160119996566,1024
1.0161575189995347,1024
1.0162146590000702,1024
1.0162494939995668,1024
1.016291087999889,1024
1.0163344539996615,1024
1.0163906259995201,1024
1.016478093999467,1024
1.016566698999668,1024
1.0166032449997147,1024
1.0167003540000223,1024
1.016731613999582,1024
1.0167737699994177,1024
1.0168172639996556,1024
1.0168749570002547,1024
1.0169122819997938,1024
1.016955858000074,1024
1.0169992949995503,1024
1.017057134999959,1024
1.017097152000133,1024
1.0171406250001382,1024
1.0171856309998475,1024
1.0172441160002563,1024
1.017296578999776,1024
1.0173378600002252,1024
1.0173813499995958,1024
1.0174441809995187,1024
1.0174826060001578,1024
1.0175342390002697,1024
1.0175772519996826,1024
1.01766236200001,1024
1.0177271200000177,1024
1.017819167000198,1024
1.0179308910001055,1024
1.0179832559997521,1024
1.0181449619994964,1024
1.018230630999824,1024
1.0183159939997495,1024
1.0184188430002905,1024
1.0184676399994714,1024
1.0185495069999888,1024
1.0186294069999349,1024
1.0187462869998853,1024
1.018820649999725,1024
1.0188992679995863,1024
1.018942058999528,1024
1.018998001,1024
1.019035231000089,1024
1.0190774779994172,1024
1.0191198610000356,1024
1.0191737439999997,1024
1.0192130999994333,1024
1.019256796999798,1024
1.0193031890003112,1024
1.0194071189998795,1024
1.019415664999542,1024
1.019439704999968,1024
1.0194822849998673,1024
1.019538368999747,1024
1.0195749439999418,1024
1.0196160579998832,1024
1.019658454999444,1024
1.0197127760002331,1024
1.0197524400000475,1024
1.0198033500000747,1024
1.0198830210001688,1024
1.0199368739995407,1024
1.0199739350000527,1024
1.0200265060002494,1024
1.0200637299994924,1024
1.0201189869994778,1024
1.020156968000265,1024
1.0202056500002072,1024
1.0202420839996194,1024
1.0203010139994149,1024
1.0203370399995038,1024
1.0203817669998898,1024
1.020419065999704,1024
1.020473094999943,1024
1.0205123890000323,1024
1.0205532159998256,1024
1.0205953650001902,1024
1.0206490139999005,1024
1.0206877250002435,1024
1.0207283449999522,1024
1.0207711980001477,1024
1.020829367999795,1024
1.020869264999419,1024
1.0209110989999317,1024
1.0209538459994292,1024
1.0210577269999703,1024
1.0210905019994243,1024
1.0211288430000423,1024
1.0211694869994972,1024
1.0212228620002861,1024
1.0212612519999311,1024
1.0213026999999784,1024
1.0213447670003006,1024
1.0213980919997994,1024
1.0214373059998252,1024
1.0214782220000416,1024
1.0215211830000044,1024
1.0215745639998204,1024
1.0216149409998252,1024
1.0216597349999574,1024
1.0217025459996876,1024
1.0217563999995036,1024
1.0217952570001216,1024
1.0218368639998516,1024
1.0218792619998567,1024
1.0219322920002014,1024
1.0219714630002272,1024
1.022012329000063,1024
1.0220549639998353,1024
1.022107846999461,1024
1.0221469629996136,1024
1.0221880170001896,1024
1.0222303820000889,1024
1.0222842149996723,1024
1.022323201999825,1024
1.022364166999978,1024
1.0224099619999834,1024
1.0224642630000744,1024
1.0225026799998886,1024
1.0225443600002109,1024
1.022587915999793,1024
1.022643722999419,1024
1.0226819809995504,1024
1.0227236820001053,1024
1.022766467999645,1024
1.0228200339997784,1024
1.0228583950001848,1024
1.0228999020000629,1024
1.0229427220001526,1024
1.0229965019998417,1024
1.0230634379995536,1024
1.023134917999414,1024
1.0231761449995247,1024
1.0232420140000613,1024
1.023274696000044,1024
1.0233104649996676,1024
1.023351455000011,1024
1.023406801999954,1024
1.0234416559997044,1024
1.0234811709997302,1024
1.0235228579995237,1024
1.02357561899953,1024
1.0236140420001902,1024
1.023653739999645,1024
1.0236953419998827,1024
1.0237476390002485,1024
1.0237851450001472,1024
1.0238251829996443,1024
1.0238663299996915,1024
1.0239272939998045,1024
1.0239616839999144,1024
1.0240023529995597,1024
1.0240436120002414,1024
1.0240971909997825,1024
1.024133492999681,1024
1.0241727639995588,1024
1.0242148870001984,1024
1.0242668310002045,1024
1.024306162999892,1024
1.024349735999749,1024
1.0243859269994573,1024
1.024440405999485,1024
1.024475043000166,1024
1.0245151319995784,1024
1.024556395000218,1024
1.0246087440000338,1024
1.0246468079994884,1024
1.024689816999853,1024
1.0247315219994562,1024
1.0247835079999277,1024
1.024821692999467,1024
1.024861380999937,1024
1.024903202999667,1024
1.024954722000075,1024
1.0249920079995718,1024
1.0250322889996824,1024
1.0250731690002794,1024
1.0251253710002857,1024
1.0251623469994229,1024
1.0252022349995968,1024
1.025243602000046,1024
1.0252946680002424,1024
1.0253338069996971,1024
1.025374058000125,1024
1.025418936999813,1024
1.0254711449997558,1024
1.0255093369996757,1024
1.0255494129996805,1024
1.0255907680002565,1024
1.0257077400001435,1024
1.0258585559995481,1024
1.0259314859995357,1024
1.026029145999928,1024
1.0261117669997475,1024
1.0261441399998148,1024
1.0261925839995456,1024
1.0262271589999727,1024
1.0262825769996198,1024
1.0263173920002373,1024
1.0263565249997555,1024
1.0263972419998026,1024
1.0264543619996402,1024
1.0264914350000254,1024
1.0265322329996707,1024
1.026572922000014,1024
1.0266245009997874,1024
1.0266620470001726,1024
1.0267018439999447,1024
1.0267430900003092,1024
1.0267952770000193,1024
1.0268328040001506,1024
1.026872798000113,1024
1.0269140089994835,1024
1.0269748029995753,1024
1.0270041530002345,1024
1.0270435439997527,1024
1.0270846229996096,1024
1.0271365030002926,1024
1.0271782979998534,1024
1.0272199649998583,1024
1.0272607899996729,1024
1.0273127569998906,1024
1.0273505349996412,1024
1.027390258000196,1024
1.0274318129995663,1024
1.0274845459998687,1024
1.0275211859998308,1024
1.0275611919996663,1024
1.0276029130000097,1024
1.0276557369998045,1024
1.0276929649999147,1024
1.0277325239994752,1024
1.027773392999734,1024
1.027825182000015,1024
1.0278627600000618,1024
1.0279060029997709,1024
1.0279476519999662,1024
1.0279990799999723,1024
1.0280396899997868,1024
1.0280796229999396,1024
1.0281208159995003,1024
1.0281730249998873,1024
1.0282105369997225,1024
1.028250272999685,1024
1.028291282000282,1024
1.028389340999638,1024
1.028423627999473,1024
1.0284600360000695,1024
1.0285007479997148,1024
1.0285548479996578,1024
1.028590140000233,1024
1.028630093999709,1024
1.0286746499996298,1024
1.0287271689994668,1024
1.0287650549998943,1024
1.0288049119999414,1024
1.0288462859998617,1024
1.028897969999889,1024
1.0289355650002108,1024
1.028975371999877,1024
1.0290163429999666,1024
1.0290715299997828,1024
1.0291060899999138,1024
1.0291456079994532,1024
1.0291864740001984,1024
1.0292388930001835,1024
1.029278398000315,1024
1.029317896000066,1024
1.0293588059994363,1024
1.029414923999866,1024
1.0294528929998705,1024
1.029492861000108,1024
1.029533574999732,1024
1.029585469000267,1024
1.0296234420002293,1024
1.0296635929998956,1024
1.0297050799999852,1024
1.029769720999866,1024
1.0297942879997208,1024
1.0298349289996622,1024
1.0298987440000928,1024
1.0299677369994242,1024
1.0300042509998093,1024
1.0300441499994122,1024
1.0300853159997132,1024
1.0301580229997853,1024
1.030203139999685,1024
1.030265225000221,1024
1.0303331119994255,1024
1.0303985660002581,1024
1.0304370759995436,1024
1.0304766190001828,1024
1.0305182169995533,1024
1.0305704080001306,1024
1.030607830000008,1024
1.0307304210000439,1024
1.0308031550002852,1024
1.0308858749995125,1024
1.0309339529994759,1024
1.03099754699997,1024
1.0310558599994692,1024
1.0311099149994334,1024
1.0312182229999962,1024
1.0313084409999647,1024
1.0314085399995747,1024
1.0314586389995384,1024
1.0314911569994365,1024
1.0315306590000546,1024
1.0315712179999537,1024
1.0316235399996003,1024
1.03166086300007,1024
1.0317010959997788,1024
1.031742168999699,1024
1.031794262999938,1024
1.031832237999879,1024
1.0318719019996934,1024
1.0319132340000579,1024
1.0319651589998102,1024
1.0320030539996878,1024
1.032043657000031,1024
1.0320879020000575,1024
1.0321407960000215,1024
1.0321782290002375,1024
1.0322180699995442,1024
1.0322598410002684,1024
1.0323120820003169,1024
1.0323503159997927,1024
1.0323898149999877,1024
1.0324315460002254,1024
1.0324832989999777,1024
1.032520613000088,1024
1.0325605739999446,1024
1.0326403290000599,1024
1.0326935679995586,1024
1.0327307289999226,1024
1.03277670999978,1024
1.032811799999763,1024
1.0328720099996644,1024
1.0329053819996261,1024
1.0329454669999905,1024
1.0329890269995303,1024
1.03304868899977,1024
1.0330766549996042,1024
1.0331937479995759,1024
1.0332668499995634,1024
1.033317186000204,1024
1.033352988999468,1024
1.0333933679994516,1024
1.0334345689998372,1024
1.0334873179999704,1024
1.0335255279997,1024
1.033587711999644,1024
1.0337125650003145,1024
1.033881158999975,1024
1.0339568489998783,1024
1.0340322430001834,1024
1.0340672140000606,1024
1.0341213689998767,1024
1.034156658000029,1024
1.0341966910000338,1024
1.0342380889997003,1024
1.0342907479998757,1024
1.034366885000054,1024
1.0344116899996152,1024
1.034456006000255,1024
1.0345193699995434,1024
1.0345475989997794,1024
1.0345871290001014,1024
1.0346282969994718,1024
1.0346804290002183,1024
1.0347183040003074,1024
1.034766621000017,1024
1.0348144680001496,1024
1.0348724389996278,1024
1.0349147839997386,1024
1.0349591819995112,1024
1.0350049609996859,1024
1.0350605490002636,1024
1.0351039529996342,1024
1.0351466800002527,1024
1.0351911950001522,1024
1.0352517169994826,1024
1.0352886700002273,1024
1.0353324150000844,1024
1.035376611999709,1024
1.0354331110002022,1024
1.0354736799999955,1024
1.0355175839995354,1024
1.0355655860003026,1024
1.035620052000013,1024
1.0356580429997848,1024
1.0356989800002339,1024
1.035740541999985,1024
1.0357935310003086,1024
1.0358316720003131,1024
1.0358723199997257,1024
1.035944735999692,1024
1.0360805959999198,1024
1.0361536109994631,1024
1.0362397959997907,1024
1.0363119929997993,1024
1.0364274799994746,1024
1.0364950240000326,1024
1.0365567729995746,1024
1.0365904979998959,1024
1.0366587709995656,1024
1.0366825999999492,1024
1.036721163999573,1024
1.036762693000128,1024
1.0368147620001764,1024
1.0368518289997155,1024
1.0368913109996356,1024
1.0369322050000847,1024
1.0369843640000909,1024
1.0370214570002645,1024
1.0370616170002904,1024
1.0371027760002107,1024
1.03715491299954,1024
1.0371929909997561,1024
1.0372318859999723,1024
1.037272769000083,1024
1.0373242919995391,1024
1.0373661889998402,1024
1.0374060570002257,1024
1.037447773999702,1024
1.0374995699994543,1024
1.0375367540000298,1024
1.0375766130000557,1024
1.0376174220000394,1024
1.037669700999686,1024
1.037707016999775,1024
1.037746148000224,1024
1.0377873070001442,1024
1.037839085000087,1024
1.0378781859999435,1024
1.0379191789998004,1024
1.037959024999509,1024
1.0380130650000865,1024
1.038050342999668,1024
1.0380938890002653,1024
1.0381351999994877,1024
1.038186744000086,1024
1.0382240319995617,1024
1.0382640959996934,1024
1.038305410999783,1024
1.0383569910000006,1024
1.0383941319996666,1024
1.0384343830000944,1024
1.0384750519997397,1024
1.0385276799997882,1024
1.038564624999708,1024
1.038603637000051,1024
1.0386446579996118,1024
1.0386966579999353,1024
1.0387334369997916,1024
1.0387728819996482,1024
1.03881785700014,1024
1.0388696979998713,1024
1.038906914999643,1024
1.0389467830000285,1024
1.0389884119995259,1024
1.0390400209998916,1024
1.0390774249999595,1024
1.039116728999943,1024
1.0391576550000536,1024
1.0392094580001867,1024
1.0392464910000854,1024
1.0392858160003016,1024
1.0393268879997777,1024
1.039386595999531,1024
1.0394163849996403,1024
1.0394555820003006,1024
1.0394969609997133,1024
1.0395531149997623,1024
1.0395945720001691,1024
1.0396309950001523,1024
1.0396714210000937,1024
1.039724794999529,1024
1.0397604069994486,1024
1.0397997680001936,1024
1.0398411469996063,1024
1.0398923590000777,1024
1.0399294970002302,1024
1.0399690189997273,1024
1.0400095779996263,1024
1.0400613530000555,1024
1.040098989999933,1024
1.0401383079997686,1024
1.0401795440002388,1024
1.0402311569996527,1024
1.0402729249999538,1024
1.0403129239994087,1024
1.040354128999752,1024
1.0404062050001812,1024
1.040443365000101,1024
1.040483408,1024
1.0405241199996453,1024
1.0405753059994822,1024
1.0406127830001424,1024
1.0406526079996183,1024
1.0406936729996232,1024
1.0407455419999678,1024
1.0407830260000992,1024
1.0408223819995328,1024
1.0409518300002674,1024
1.041022829999747,1024
1.041092079000009,1024
1.0411491570002909,1024
1.0412046929995995,1024
1.0412594079998598,1024
1.0412988349999068,1024
1.0413408019994677,1024
1.0413851940002132,1024
1.0414499389999037,1024
1.0414900619998662,1024
1.0415321800001038,1024
1.041575589999411,1024
1.0416387759996724,1024
1.0417398429999594,1024
1.0418320310000126,1024
1.0418739599999753,1024
1.0419996109994827,1024
1.0421098819997496,1024
1.0421464880000713,1024
1.0421885779996956,1024
1.04224551399966,1024
1.0422914880000462,1024
1.0423326029995224,1024
1.042376116000014,1024
1.0424383749996196,1024
1.0424780909997935,1024
1.0425198149996504,1024
1.0425744120002491,1024
1.0426382929999818,1024
1.0426686470000277,1024
1.0427103470001384,1024
1.0427529190001223,1024
1.0428082930002347,1024
1.042847208999774,1024
1.0429169210001419,1024
1.0429627570001685,1024
1.0430142280001746,1024
1.043052543000158,1024
1.043093590999888,1024
1.0431367020000835,1024
1.0431913900001746,1024
1.0432341579999047,1024
1.0432757399994443,1024
1.043318158999682,1024
1.0433723099995404,1024
1.043411728999672,1024
1.0434535599997616,1024
1.0434959750000417,1024
1.043550325999604,1024
1.0435894539996298,1024
1.043630915999529,1024
1.0436731629997666,1024
1.0437268229998153,1024
1.0437660039997354,1024
1.043807633999677,1024
1.0438505160000204,1024
1.0439042850002807,1024
1.043943788999968,1024
1.0439892969998255,1024
1.0440329490002114,1024
1.0440863069998159,1024
1.044126208000307,1024
1.044168171999445,1024
1.0442109119994711,1024
1.0442656260001968,1024
1.0443055850000746,1024
1.0443515030001436,1024
1.0443907469998521,1024
1.0444451389994356,1024
1.04448361499999,1024
1.0445254139995086,1024
1.044567783000275,1024
1.044621993999499,1024
1.0446625069998845,1024
1.0447042420000798,1024
1.0447504739995566,1024
1.0448043979995418,1024
1.0448442709994197,1024
1.0448861610002496,1024
1.0449291129998528,1024
1.044983036999838,1024
1.0450220949996947,1024
1.0450646709996363,1024
1.0451072939995356,1024
1.045160587999817,1024
1.0452009559994622,1024
1.0452431049998268,1024
1.045285913999578,1024
1.045351648000178,1024
1.0454236850000598,1024
1.045505262000006,1024
1.0455484080002861,1024
1.0456220989999565,1024
1.045658846999686,1024
1.0457109150001997,1024
1.0458080449998306,1024
1.0458694669996476,1024
1.045905846000096,1024
1.0459475759998895,1024
1.045987901999979,1024
1.0460447220002607,1024
1.0461357320000388,1024
1.046250530999714,1024
1.0463245330001882,1024
1.046413824999945,1024
1.0464495090000128,1024
1.0464912039997216,1024
1.0465337859995998,1024
1.0465886570000293,1024
1.0466310539995902,1024
1.0466729179997856,1024
1.0467158179999387,1024
1.0467693029995644,1024
1.046807658999569,1024
1.0468495039995105,1024
1.046893265000108,1024
1.0469466229997124,1024
1.0469851159996324,1024
1.047026477000145,1024
1.047070284000256,1024
1.0471231800001988,1024
1.0471622140003092,1024
1.04720375099987,1024
1.0472472490000655,1024
1.0472998969999026,1024
1.0473393020001822,1024
1.0473851440001454,1024
1.0474284269994314,1024
1.0474819479995858,1024
1.04752057099995,1024
1.0475620819997857,1024
1.0476051159994313,1024
1.0476577669996914,1024
1.0476961960002882,1024
1.047738219999701,1024
1.04778132499996,1024
1.0478347789994586,1024
1.047874892999971,1024
1.0479156419996798,1024
1.0479589659998965,1024
1.0480130969999664,1024
1.0480530899994847,1024
1.0480948960002934,1024
1.048140930000045,1024
1.0481941979996918,1024
1.0482335739998234,1024
1.0482745760000398,1024
1.04831764499977,1024
1.0483711759998187,1024
1.0484096410000348,1024
1.0484513769997648,1024
1.0484945669995795,1024
1.0485476769999877,1024
1.0485866059998443,1024
1.0486277629997858,1024
1.0486713740001505,1024
1.0487337029999253,1024
1.048765110000204,1024
1.048806157999934,1024
1.0488486980002563,1024
1.0489072600003055,1024
1.0489461059996756,1024
1.048987498000315,1024
1.0490302859998337,1024
1.0490835919999881,1024
1.0491232919994218,1024
1.0491646270002093,1024
1.0492066779997913,1024
1.049260927999967,1024
1.049299278000035,1024
1.0493416660001458,1024
1.0493846700001086,1024
1.0494374079999034,1024
1.0494825690002472,1024
1.049525039999935,1024
1.0495725619994118,1024
1.0497049220002737,1024
1.0497143359998518,1024
1.049912380999558,1024
1.0500008819999493,1024
1.0500904399996216,1024
1.0502137670000593,1024
1.0502367620001678,1024
1.050280630999623,1024
1.0503428069996517,1024
1.050432856000043,1024
1.0504571069996018,1024
1.0504702409998572,1024
1.0505589619997409,1024
1.0505774789999123,1024
1.0506047310000213,1024
1.0506760729995221,1024
1.0507144069997594,1024
1.0507256339997184,1024
1.0507746920002319,1024
1.0508649809999042,1024
1.0509842040000876,1024
1.0509971929996027,1024
1.051049902000159,1024
1.0510855450002055,1024
1.0511447769995357,1024
1.0511782120001953,1024
1.051219807999587,1024
1.051262351999867,1024
1.0513217959996837,1024
1.0513604640000267,1024
1.0514021059998413,1024
1.0514444869995714,1024
1.051498105999599,1024
1.05153680300009,1024
1.051577793999968,1024
1.0516211770000155,1024
1.0516745539998738,1024
1.0517131389997303,1024
1.0517548010002429,1024
1.0518020449999312,1024
1.0518561819999377,1024
1.0518949620000058,1024
1.0519366139997146,1024
1.05197890799991,1024
1.0520423890002348,1024
1.0520743409997522,1024
1.052123921999737,1024
1.0522063279995564,1024
1.052322329999697,1024
1.0523775009996825,1024
1.0524706579999474,1024
1.0526271720000295,1024
1.0526766889997816,1024
1.052751428999727,1024
1.0528348930001812,1024
1.0529179879995354,1024
1.0530744609995963,1024
1.0531124789995374,1024
1.0531623340002625,1024
1.0532598230001895,1024
1.0533629740002652,1024
1.0533985009997195,1024
1.0534568659995784,1024
1.0534949479997522,1024
1.0535564410001825,1024
1.0535931089998485,1024
1.0536459679997279,1024
1.0536994920003053,1024
1.0539518360001239,1024
1.0539629019995118,1024
1.0539817899998525,1024
1.053988302000107,1024
1.0540048129996649,1024
1.054012952999983,1024
1.0540308760000698,1024
1.0540370569997322,1024
1.0541468869996606,1024
1.0542182799999864,1024
1.0542778760000147,1024
1.0544148529997983,1024
1.054500803999872,1024
1.0545485399998142,1024
1.0546304449999298,1024
1.054714359999707,1024
1.0547904619998008,1024
1.0548280359998898,1024
1.0548890729996856,1024
1.0549491940000735,1024
1.0550106829996366,1024
1.0550471990000005,1024
1.055100863000007,1024
1.0551381089999268,1024
1.0552077439997447,1024
1.055238681999981,1024
1.0552811319994362,1024
1.0553260669994415,1024
1.0554038009995566,1024
1.0554335730003004,1024
1.0554727509997974,1024
1.0555167430002257,1024
1.0556386079997537,1024
1.0556510349997552,1024
1.0557369400003154,1024
1.0557956719994763,1024
1.0558680679996542,1024
1.055920265000168,1024
1.0559631149999404,1024
1.0560144709997985,1024
1.0560660660003123,1024
1.0561050320002323,1024
1.0561475989998144,1024
1.0561923340001158,1024
1.0562482699997418,1024
1.0562910379994719,1024
1.0563741969999683,1024
1.056435376999616,1024
1.0565155469994352,1024
1.0565498699997988,1024
1.056596059000185,1024
1.056643723999514,1024
1.0567038099998172,1024
1.0567468769995685,1024
1.0567934999999125,1024
1.0568408119997912,1024
1.056900775000031,1024
1.0569440299996131,1024
1.0569905960001051,1024
1.057038707999709,1024
1.0570981179998853,1024
1.0571582510001463,1024
1.0572074649999195,1024
1.0573017079996134,1024
1.0573562399995353,1024
1.0573957719998361,1024
1.0574382220002008,1024
1.057481763999931,1024
1.0575362629997471,1024
1.0575757549995615,1024
1.0576249609994193,1024
1.0576987479998934,1024
1.0577885619995868,1024
1.0578692779999983,1024
1.0579164599994328,1024
1.0579572119995646,1024
1.0580197839999528,1024
1.0580689159996837,1024
1.058116078999774,1024
1.0581673400001819,1024
1.0582273809995968,1024
1.058270163999623,1024
1.0583159179996073,1024
1.0583792919996995,1024
1.058438889000172,1024
1.0584830529996907,1024
1.0585452679997616,1024
1.0586081749997902,1024
1.058665309999924,1024
1.058706646000246,1024
1.05875134300004,1024
1.0588120510001318,1024
1.0588682830002654,1024
1.0589084739995087,1024
1.0589518300002965,1024
1.0589970029996039,1024
1.0590566390001186,1024
1.059098327999891,1024
1.0591426259998116,1024
1.05918752100024,1024
1.059242405999612,1024
1.0592837789999976,1024
1.059327021000172,1024
1.0593716069997754,1024
1.0594265929994435,1024
1.0594674900003156,1024
1.0595119119998344,1024
1.0595567479995225,1024
1.0596122580000156,1024
1.059653065999555,1024
1.0596970079996026,1024
1.059742186999756,1024
