Time,Bytes Per Second
3.290422935999999,7888454
3.290467450999998,7888659
3.2905136889999937,7888859
3.2905577800000003,7889064
3.2906045790000036,7889263
3.2906487909999953,7889469
3.290691819999992,7889677
3.2907350419999943,7889884
3.2907816049999923,7890084
3.290825683999998,7890289
3.2908687430000043,7890497
3.290915150999993,7890697
3.290961865,7890896
3.291005753999997,7891102
3.2910487810000006,7891310
3.2910921059999936,7891517
3.2911384730000037,7891717
3.2911824079999974,7891923
3.2912256559999946,7892130
3.291269228999994,7892337
3.291315928000003,7892536
3.2913600549999984,7892742
3.2914029359999972,7892950
3.2914462130000004,7893157
3.2914925900000043,7893357
3.2915363999999983,7893563
3.291579435999992,7893771
3.291622559000004,7893979
3.2916689340000005,7894179
3.291713396999995,7894383
3.2917628820000004,7894575
3.2918429799999984,7894694
3.291965220999998,7894712
3.2921137980000026,7894667
3.2921797119999923,7894820
3.292240819,7894985
3.2922907159999966,7895176
3.292435519999998,7895140
3.2925189080000052,7895251
3.292561810999999,7895459
3.2926085459999967,7895658
3.2926526579999944,7895863
3.292695815000002,7896071
3.29273843,7896279
3.292784437999998,7896480
3.292828326999995,7896686
3.2928711640000046,7896894
3.292914424999992,7897101
3.2929605700000053,7897301
3.293004080000003,7897508
3.293068231999996,7897665
3.2931268899999964,7897835
3.293173009,7898036
3.293217709000004,7898240
3.2932600759999957,7898449
3.2933024459999984,7898658
3.2933690069999955,7898809
3.2934180649999973,7899003
3.293477662000001,7899171
3.2935201699999936,7899380
3.2935659759999965,7899581
3.2936101089999994,7899786
3.2936526189999995,7899995
3.293698844000005,7900195
3.2937465429999975,7900391
3.2937942429999936,7900588
3.2938377600000024,7900794
3.2938807929999996,7901002
3.2939275859999952,7901201
3.293971702999997,7901406
3.2940146339999927,7901613
3.2940575180000025,7901821
3.294104759999996,7902019
3.294149023999992,7902224
3.294191767000001,7902432
3.2942386529999936,7902630
3.294286120999999,7902827
3.294330813000002,7903031
3.2943756129999997,7903234
3.2944187039999946,7903442
3.294468322,7903634
3.294512842000003,7903838
3.2945559719999977,7904045
3.2945993219999963,7904252
3.294645688000003,7904451
3.294690137999993,7904655
3.2947333609999987,7904863
3.294776646999992,7905069
3.2948227790000004,7905270
3.294866595000002,7905475
3.294909309000005,7905684
3.294952391999999,7905891
3.2949992960000003,7906089
3.2950433500000003,7906294
3.295085985,7906503
3.2951288219999952,7906711
3.295178483000001,7906902
3.2952228409999975,7907107
3.2952657219999963,7907314
3.2953090230000015,7907521
3.2953550769999964,7907722
3.295399685999996,7907925
3.295442320999996,7908134
3.295488629999994,7908333
3.2955350289999927,7908533
3.295578730999992,7908738
3.2956242289999977,7908940
3.2956678660000023,7909146
3.2957146050000006,7909345
3.295758566999993,7909550
3.2958016540000017,7909757
3.2958452310000013,7909963
3.295891517000001,7910163
3.295935659999998,7910368
3.2959788790000033,7910574
3.2960218569999995,7910782
3.296068742999992,7910980
3.296112984000004,7911185
3.296156092000004,7911392
3.296199133999991,7911599
3.296245626000001,7911798
3.296289814000005,7912003
3.296332591999999,7912211
3.2963755789999993,7912418
3.296421566999996,7912619
3.296465690000005,7912823
3.2965119739999977,7913023
3.296555643000005,7913229
3.2966057649999954,7913419
3.296650428999996,7913622
3.296693504000004,7913830
3.296736519999996,7914037
3.2967826609999946,7914237
3.296826625999998,7914442
3.2968697479999918,7914649
3.296912457000005,7914857
3.2969585790000053,7915057
3.2970021929999973,7915263
3.2970451449999985,7915470
3.2970883240000006,7915677
3.297134349000004,7915877
3.2971781259999915,7916083
3.2972210380000035,7916290
3.2972640290000044,7916497
3.297310538000005,7916696
3.297354716000001,7916901
3.2973974800000008,7917109
3.2974405840000003,7917316
3.297487025999999,7917515
3.2975422109999926,7917693
3.297647299999994,7917751
3.2976903999999934,7917958
3.297737300999998,7918156
