Time,Bits Per Second,Filename,Filesize
2.09808349609375e-05,0.0,oneHunderedMB.txt,104857600
3.0994415283203125e-05,264305679.75384617
3.790855407714844e-05,432197966.8930818
4.601478576660156e-05,534089197.4300518
5.984306335449219e-05,547565551.6812749
6.604194641113281e-05,620211883.898917
6.985664367675781e-05,703612389.7883959
7.390975952148438e-05,775865059.9225806
8.20159912109375e-05,799063682.9767442
8.702278137207031e-05,847226425.5123287
9.298324584960938e-05,881018932.5128205
9.799003601074219e-05,919603703.2798053
0.00010895729064941406,902225077.4967177
0.00011396408081054688,934469871.9330544
0.00011801719665527344,971790580.1050506
0.00012183189392089844,1008602887.514677
0.00012993812561035156,1008726264.014679
0.00013375282287597656,1041204192.969697
0.0001380443572998047,1068178394.8601036
0.00014209747314453125,1095360786.899329
0.00014901161193847656,1099511627.776
0.0001537799835205078,1118689156.1674418
0.00015783309936523438,1141864417.0634441
0.0001621246337890625,1162167621.2705882
0.0001690387725830078,1163094105.5458393
0.00017595291137695312,1163947776.6937668
0.0001819133758544922,1170842985.017038
0.00018787384033203125,1177300680.1218274
0.00020003318786621094,1146689719.0750895
0.00020503997802734375,1158642340.3162792
0.0002110004425048828,1164736893.8305085
0.00021696090698242188,1170496581.7670329
0.000225067138671875,1164736893.8305085
0.0002288818359375,1181116006.4
0.00023293495178222656,1195732962.6530194
0.00023698806762695312,1209849942.5352113
0.0002429485321044922,1213886733.3150148
0.000247955322265625,1222413768.8615384
0.00025177001953125,1236429979.1515152
0.0002560615539550781,1247699996.603352
0.0002617835998535156,1251720887.723133
0.00026702880859375,1257811850.9714286
0.0002701282501220703,1273706100.1376874
0.0002739429473876953,1285873585.573542
0.0002810955047607422,1282297275.8201866
0.0002849102020263672,1293881361.1380754
0.00028896331787109375,1304082479.3135314
0.0002989768981933594,1287805186.0414672
0.00030684471130371094,1281482083.6550117
0.00031113624572753906,1290135770.1394637
0.00031495094299316406,1300519998.7887964
0.0003190040588378906,1309676126.134529
0.00032591819763183594,1307027355.6225312
0.0003299713134765625,1315799229.4104047
0.00033402442932128906,1324358224.0342612
0.00033783912658691406,1333652512.5194073
0.00034499168395996094,1329747994.8914998
0.00034880638122558594,1338691105.2467532
0.00035309791564941406,1345621083.9594867
0.00035691261291503906,1354191425.3253174
0.00036406517028808594,1350087951.5913556
0.00036787986755371094,1358356474.690862
0.0003719329833984375,1365579345.3948717
0.0003809928894042969,1354607958.1877346
0.00038814544677734375,1350751385.4742014
0.000392913818359375,1355208127.378641
0.00039696693420410156,1362007647.0198197
0.0004019737243652344,1365422580.4602609
0.00040793418884277344,1365553599.6633549
0.0004119873046875,1372003441.7777777
0.0004169940948486328,1375175349.20526
0.0004208087921142578,1382176444.2651558
0.0004279613494873047,1378217917.8250697
0.0004317760467529297,1385014301.9679735
0.00043582916259765625,1390930327.8074398
0.0004401206970214844,1395980702.9252439
0.0004458427429199219,1396438564.68877
0.00045108795166015625,1398361445.2093024
0.00045490264892578125,1404643392.4025156
0.0004649162292480469,1392009913.3702564
0.00047206878662109375,1388272257.2929294
0.000476837158203125,1391569403.904
0.0004799365997314453,1399651538.0904124
0.0004837512969970703,1405548686.320355
0.0004909038543701172,1401757174.7994173
0.0004947185516357422,1407507354.833735
0.0004990100860595703,1411819158.9335883
0.0005040168762207031,1414047889.3169348
0.0005099773406982422,1413584374.1860683
0.0005140304565429688,1418375099.606679
0.0005178451538085938,1423746064.9723756
0.0005218982696533203,1428385651.661946
0.0005288124084472656,1425201050.4310188
0.0005340576171875,1426542709.0285714
0.000537872314453125,1431655765.3333333
0.0005478858947753906,1420441751.5056572
0.0005550384521484375,1416896427.5463917
0.0005598068237304688,1419461082.4940374
0.0005638599395751953,1423786198.7585623
0.0005681514739990234,1427450314.0713387
0.0005750656127929688,1424533099.8341625
0.0005791187286376953,1428708758.8176205
0.0005829334259033203,1433412398.1742332
0.0005869865417480469,1437470776.565394
0.0005939006805419922,1434529422.0281012
0.0005979537963867188,1438505792.9186604
0.0006017684936523438,1443000105.7876387
0.0006058216094970703,1446868164.2565918
0.0006117820739746094,1446162020.1652377
0.0006210803985595703,1437701144.7646832
0.0006248950958251953,1442034040.6257155
0.0006349086761474609,1432193375.4592564
0.0006430149078369141,1426878271.1219873
0.0006468296051025391,1431128063.245116
0.0006508827209472656,1434802261.520879
0.0006549358367919922,1438430983.7349837
0.0006620883941650391,1435264548.32121
0.0006668567657470703,1437286159.8341079
0.0006709098815917969,1440813478.1179814
0.0006749629974365234,1444298433.695514
0.0007009506225585938,1402438300.7346938
0.0007071495056152344,1401729043.333783
0.0007109642028808594,1405730409.4218645
0.0007150173187255859,1409219012.7589197
0.0007219314575195312,1407069867.1175694
0.0007259845733642578,1410498290.9688013
0.0007297992706298828,1414350550.267233
0.0007390975952148438,1407640894.4309678
0.0007460117340087891,1405575746.597635
0.0007517337799072266,1405774262.4395814
0.0007560253143310547,1408630081.311889
0.000759124755859375,1413670140.1407034
0.0007660388946533203,1411604564.1381886
0.0007700920104980469,1414812756.3294117
0.0007739067077636719,1418424196.3376462
0.0007779598236083984,1421564413.0186944
0.0007839202880859375,1421205723.2506082
0.0007889270782470703,1422570007.9830766
0.0007929801940917969,1425629553.4527962
0.0007967948913574219,1429085467.7295034
0.0008029937744140625,1428255157.8147268
0.0008068084716796875,1431655765.3333333
0.0008111000061035156,1434180731.409759
0.0008199214935302734,1428741665.2003489
0.000827789306640625,1425058273.327189
0.0008339881896972656,1424288754.5340195
0.0008378028869628906,1427581616.883324
0.0008418560028076172,1430439405.2948174
